N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
StrongUp,Neutral,,StrongUp,StrongUp,Wet,,Wet,,Clear,PC,Clear,Clear,Weak,Strong,,Strong,Weak,Strong,Marked,LittleChange,LittleChange,,Decreasing,XNIL,,,CThruK,,LessThanAve,LessThanAve,F,,,,,ACEFK,PartInhibit,Moderate,Moderate,F,XNIL,SIG,,Other,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,DenvCyclone,,,LV,,SEQuad
,StronUp,,,StrongUp,Neutral,Neutral,Neutral,Wet,Clear,,Clear,PC,,Weak,Other,,,,,LittleChange,LittleChange,Neutral,LittleChange,SIG,,G,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,G,N5GtLIGt_8,Stability,Average,Average,GJ,Stifling,Moderate,,,,SIG,SIG,LowEvrywhere,,Dry,Steep,StrongFront,MoistMDryL,,SigNegative,,SWQuad,Westerly,LongAnticyc
,StronUp,,StrongUp,StrongUp,Dry,Neutral,Dry,Neutral,Clear,Clear,,PC,,,DCVZFavor,Weak,Strong,,,DecCapIncIns,,Neutral,,XNIL,May15_Jun14,H,CThruK,Stifling,Average,LessThanAve,H,N1GtLIGt_4,Neutral,Average,Average,,,Moderate,,,XNIL,XNIL,XNIL,,ModerateOrLe,Average,Steep,MarkedUpper,DryMMoistL,,NegToPos,,NWQuad,LVorOther,E_NE
Down,Neutral,StrongUp,Neutral,Neutral,,Dry,Neutral,Neutral,Clear,PC,Clear,Clear,,,DCVZFavor,,Weak,Strong,Marked,,LittleChange,WeakPos,,SIG,May15_Jun14,,,Stifling,,Average,CDEJ,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,Slight,,SVR,,SVR,LowEvrywhere,CloseToDryAd,Average,ModerateOrLe,,MoistMDryL,DryLine,SigPositive,QStationary,,,DenvCyclone
,Neutral,Neutral,Neutral,Neutral,VeryWet,Dry,,,PC,Clear,,Cloudy,Weak,Weak,,,,Weak,,IncCapDecIns,Increasing,,LittleChange,XNIL,Aug20_Sep15,,,TotalInhibit,MoreThanAve,,H,,Stability,LessUnstable,LessUnstable,,Stifling,Unfavorable,,,XNIL,XNIL,XNIL,Other,Stable,Average,,OtherRapid,DryMMoistL,,LittleChange,,LV,LVorOther,E_NE
Neutral,Down,StrongUp,,Neutral,,Wet,Neutral,,,PC,Clear,PC,Weak,Strong,Westerly,Strong,Weak,Strong,,,Increasing,Neutral,LittleChange,SIG,Aug11_Aug20,A,AB,PartInhibit,LessThanAve,Average,ABI,N5GtLIGt_8,Instability,,Average,ACEFK,,Strong,Moderate,A,SVR,,SVR,HighEvrywher,Stable,Dry,Steep,,DryMMoistL,DenvCyclone,SigNegative,Other,SWQuad,Westerly,DenvCyclone
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,Dry,,,,Clear,Clear,Clear,Clear,Weak,Strong,Other,,,,,LittleChange,LittleChange,Negative,Decreasing,,Jun15_Jul1,C,CThruK,PartInhibit,Average,Average,,N1GtLIGt_4,Neutral,Average,Average,,PartInhibit,Moderate,,C,XNIL,XNIL,,LowEvrywhere,Steep,Dry,Steep,NoMajor,MoistMDryL,E_W_N,NegToPos,,NWQuad,Westerly,WidespdDnsl
WeakUp,Neutral,,Neutral,Neutral,Neutral,Neutral,Neutral,,,Clear,Clear,,,Strong,Other,,Weak,,,DecCapIncIns,Decreasing,Neutral,Decreasing,SVR,Aug20_Sep15,H,CThruK,,Average,LessThanAve,H,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,HI,Stifling,Moderate,Moderate,H,XNIL,XNIL,SVR,LowMtsHighPl,,VeryMoist,,NoMajor,DryMMoistL,,SigNegative,,NWQuad,Westerly,E_NE
,Neutral,WeakUp,Neutral,Neutral,Wet,,,,PC,PC,PC,PC,,,Westerly,,,,,IncCapDecIns,Increasing,StrongPos,,XNIL,May15_Jun14,H,,Stifling,Average,,H,,Stability,Average,,HI,,Strong,Slight,H,SVR,SVR,,HighEvrywher,,Average,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,SigNegative,Moving,AllElse,LVorOther,E_NE
Down,Neutral,,Neutral,Neutral,Dry,VeryWet,VeryWet,,Clear,PC,PC,PC,Weak,Strong,Other,Strong,,Weak,Some,LittleChange,LittleChange,Neutral,,SVR,,H,CThruK,PartInhibit,LessThanAve,,H,N1GtLIGt_4,,LessUnstable,,HI,Stifling,Weak,Slight,H,XNIL,XNIL,SVR,LowSHighN,,Average,ModerateOrLe,NoMajor,Other,MovingFtorOt,PosToNeg,Moving,LV,Westerly,E_NE
StrongUp,StronUp,,,WeakUp,Dry,,Dry,Dry,,,Clear,,Weak,,Westerly,Strong,,Strong,,IncCapDecIns,Increasing,Negative,Decreasing,SVR,,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Neutral,LessUnstable,,,,Weak,Moderate,K,XNIL,XNIL,,Other,Steep,,Steep,,,,SigNegative,,NWQuad,,WidespdDnsl
WeakUp,Neutral,Down,Down,Down,VeryWet,Wet,VeryWet,VeryWet,Clear,Cloudy,,Cloudy,Strong,,Other,,,,Some,,,,Increasing,SVR,Jul2_Jul15,I,CThruK,,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,,,LessUnstable,,,Weak,,I,XNIL,XNIL,SVR,LowSHighN,,Dry,CloseToDryAd,OtherRapid,DryMMoistL,E_W_S,PosToNeg,,SWQuad,LVorOther,SEQuad
Down,WeakUp,,Down,Down,,Wet,Dry,Dry,,PC,Clear,,Strong,,,Strong,,Strong,Marked,DecCapIncIns,Decreasing,Neutral,Decreasing,,Jul16_Aug10,J,CThruK,PartInhibit,,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,,Weak,,J,XNIL,XNIL,SVR,LowNHighS,,Dry,ModerateOrLe,NoMajor,DryMMoistL,DryLine,LittleChange,,,,LongAnticyc
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Dry,Neutral,Dry,Dry,PC,Clear,Cloudy,Cloudy,,Strong,Westerly,Strong,,,,IncCapDecIns,Increasing,Negative,LittleChange,SIG,Jul16_Aug10,,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Moderate,,E,XNIL,,SIG,LowNHighS,ModerateOrLe,Dry,,NoMajor,MoistMDryL,,,,AllElse,LVorOther,E_NE
StrongUp,,Neutral,WeakUp,WeakUp,Dry,,Dry,,,,PC,PC,Weak,Strong,DCVZFavor,Strong,,Strong,Marked,DecCapIncIns,,Neutral,LittleChange,SVR,Aug20_Sep15,D,CThruK,,Average,LessThanAve,,N1GtLIGt_4,,,MoreUnstable,D,,,Strong,D,XNIL,,SVR,LowSHighN,,Average,Steep,MarkedUpper,MoistMDryL,,SigPositive,Other,,Westerly,
Down,StronUp,Down,WeakUp,,Wet,Neutral,Neutral,Neutral,PC,,,,,,DCVZFavor,,,Strong,Marked,LittleChange,LittleChange,Negative,LittleChange,SVR,Aug20_Sep15,B,AB,PartInhibit,Average,Average,,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,B,,Strong,Slight,B,SIG,SIG,SVR,LowMtsHighPl,Stable,VeryMoist,ModerateOrLe,,Other,,PosToNeg,Other,NWQuad,Westerly,DenvCyclone
,,StrongUp,Neutral,Neutral,,Wet,Wet,Wet,PC,Clear,Clear,PC,Weak,Weak,DCVZFavor,,Strong,Strong,,LittleChange,LittleChange,Negative,LittleChange,,May15_Jun14,,,PartInhibit,LessThanAve,LessThanAve,,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,,Moderate,A,SIG,SIG,SIG,LowSHighN,ModerateOrLe,Average,Steep,OtherRapid,DryMMoistL,DenvCyclone,PosToNeg,,,Westerly,E_NE
Neutral,Neutral,Neutral,Neutral,,Neutral,Dry,Dry,,PC,Clear,,Clear,,Weak,,Weak,,,Some,IncCapDecIns,,WeakPos,LittleChange,XNIL,Jul2_Jul15,,CThruK,PartInhibit,Average,MoreThanAve,ABI,,Neutral,Average,,HI,PartInhibit,Strong,,,SIG,SIG,SIG,LowSHighN,CloseToDryAd,VeryMoist,CloseToDryAd,OtherRapid,Other,MovingFtorOt,SigPositive,QStationary,SWQuad,Westerly,E_NE
,StronUp,WeakUp,StrongUp,StrongUp,Dry,Dry,,Neutral,Clear,,PC,Cloudy,Strong,Strong,StrongWest,,,Strong,Some,IncCapDecIns,Increasing,Negative,LittleChange,SIG,,K,CThruK,PartInhibit,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,,,Weak,,K,XNIL,XNIL,SIG,HighEvrywher,,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,,SigPositive,Other,NWQuad,Westerly,SEQuad
StrongUp,,StrongUp,StrongUp,StrongUp,Dry,Wet,Neutral,VeryWet,Clear,Cloudy,Clear,,,,Westerly,,Weak,,,LittleChange,LittleChange,WeakPos,LittleChange,,,,CThruK,PartInhibit,Average,LessThanAve,,N1GtLIGt_4,Stability,,MoreUnstable,,,,Moderate,K,SVR,SVR,SVR,Other,Steep,Dry,CloseToDryAd,MarkedUpper,DryMMoistL,MovingFtorOt,,,NWQuad,Westerly,WidespdDnsl
Down,Neutral,Neutral,Down,Down,,VeryWet,VeryWet,VeryWet,,PC,PC,PC,,Weak,DCVZFavor,Weak,,Weak,Marked,LittleChange,LittleChange,Negative,,SIG,Aug20_Sep15,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Instability,Average,Average,ACEFK,PartInhibit,Strong,Strong,K,XNIL,XNIL,SIG,LowNHighS,ModerateOrLe,,,MarkedUpper,,MovingFtorOt,,Moving,AllElse,,WidespdDnsl
,Down,,,Neutral,Neutral,,Neutral,Neutral,Cloudy,Clear,Cloudy,,,,StrongWest,,,,,,,WeakPos,Increasing,XNIL,,H,CThruK,,,,,LIGt0,Instability,LessUnstable,Average,HI,,Moderate,,,XNIL,XNIL,XNIL,,Stable,Average,,,,,SigNegative,Moving,NWQuad,LVorOther,E_NE
StrongUp,,WeakUp,WeakUp,WeakUp,,Dry,Dry,,Clear,PC,PC,,Strong,Strong,Other,,,,,,Increasing,StrongPos,,SVR,Jul16_Aug10,I,CThruK,,,MoreThanAve,ABI,N5GtLIGt_8,Stability,Average,Average,,PartInhibit,Weak,,I,,,SVR,LowSHighN,ModerateOrLe,,Steep,NoMajor,DryMMoistL,E_W_S,NegToPos,QStationary,LV,,E_NE
,Neutral,,Down,Down,VeryWet,Dry,VeryWet,VeryWet,Clear,PC,Clear,Clear,,,StrongWest,Strong,,,Marked,LittleChange,,,LittleChange,SIG,Jul2_Jul15,K,CThruK,PartInhibit,,Average,K,N5GtLIGt_8,Neutral,Average,Average,ACEFK,,Weak,Moderate,,SVR,SVR,SVR,Other,,VeryMoist,,,DryMMoistL,,LittleChange,QStationary,,LVorOther,
Neutral,WeakUp,Down,Neutral,Neutral,Neutral,,,,PC,Cloudy,PC,,Weak,Weak,,,Strong,Weak,Some,LittleChange,LittleChange,StrongPos,Increasing,,Jul16_Aug10,,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Neutral,Average,Average,ACEFK,PartInhibit,,,E,,XNIL,XNIL,LowSHighN,CloseToDryAd,Dry,Steep,NoMajor,,,,,,,LV
StrongUp,Neutral,WeakUp,WeakUp,WeakUp,Neutral,VeryWet,Wet,Wet,Cloudy,Cloudy,Cloudy,Cloudy,,Strong,StrongWest,Strong,,Weak,,DecCapIncIns,,Neutral,Decreasing,SVR,Jun15_Jul1,,CThruK,PartInhibit,LessThanAve,,K,,Stability,Average,LessUnstable,,PartInhibit,,,,XNIL,,SVR,,,Dry,,OtherRapid,Other,,NegToPos,Other,,Westerly,WidespdDnsl
Down,,Neutral,Down,,,Wet,Wet,Wet,Clear,PC,PC,Clear,Weak,Strong,,,Weak,Weak,Marked,IncCapDecIns,Increasing,Negative,,SIG,,H,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,H,,Instability,Average,,HI,PartInhibit,Unfavorable,,H,XNIL,XNIL,SIG,,Stable,Average,Steep,,DryMMoistL,E_W_S,SigNegative,Other,NWQuad,,E_NE
WeakUp,Neutral,StrongUp,WeakUp,,Wet,Dry,Neutral,Dry,,PC,,,Strong,Strong,,Strong,,Weak,Some,LittleChange,LittleChange,,LittleChange,,Jul2_Jul15,F,,,MoreThanAve,MoreThanAve,F,N1GtLIGt_4,,LessUnstable,LessUnstable,ACEFK,PartInhibit,,,F,XNIL,XNIL,SVR,HighEvrywher,Stable,VeryMoist,ModerateOrLe,OtherRapid,Other,Other,,,LV,LVorOther,DenvCyclone
Neutral,,Down,Down,Down,Neutral,VeryWet,,Wet,PC,Clear,PC,PC,Strong,Strong,Other,,Weak,Weak,Some,,Increasing,StrongPos,,SIG,Jun15_Jul1,A,AB,PartInhibit,Average,MoreThanAve,ABI,N1GtLIGt_4,Instability,LessUnstable,,ACEFK,,Moderate,Moderate,A,XNIL,XNIL,SIG,Other,,VeryMoist,,,DryMMoistL,DenvCyclone,SigNegative,QStationary,SWQuad,Westerly,
StrongUp,StronUp,Neutral,StrongUp,StrongUp,Neutral,,,Wet,PC,Clear,Clear,,Weak,,StrongWest,Strong,Weak,Weak,Marked,LittleChange,LittleChange,Neutral,,SIG,Jul16_Aug10,,CThruK,,MoreThanAve,MoreThanAve,F,,Neutral,Average,Average,ACEFK,TotalInhibit,,,F,XNIL,XNIL,,HighEvrywher,ModerateOrLe,VeryMoist,Steep,,Other,,PosToNeg,,,LVorOther,SEQuad
Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Dry,Dry,PC,PC,PC,PC,Weak,,Westerly,,Strong,Strong,,LittleChange,LittleChange,,LittleChange,SIG,,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,,,LessUnstable,ACEFK,,Strong,,E,,SIG,SIG,Other,,Dry,,NoMajor,MoistMDryL,,PosToNeg,,,LVorOther,WidespdDnsl
Neutral,Down,Down,Down,,,VeryWet,Neutral,Dry,Clear,Clear,,Clear,Strong,Strong,,Strong,,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SVR,Aug11_Aug20,K,CThruK,PartInhibit,LessThanAve,,K,,Stability,MoreUnstable,LessUnstable,ACEFK,PartInhibit,Strong,Strong,K,,XNIL,,LowSHighN,ModerateOrLe,VeryMoist,ModerateOrLe,,DryMMoistL,MovingFtorOt,,QStationary,NWQuad,Westerly,DenvCyclone
Neutral,Neutral,Neutral,,Neutral,Neutral,,Dry,Neutral,Clear,PC,Clear,Clear,,Strong,Other,Strong,,Strong,Some,DecCapIncIns,Decreasing,,Decreasing,,,D,CThruK,Stifling,Average,,,N5GtLIGt_8,Instability,,Average,D,,Moderate,Strong,,,SIG,SIG,LowMtsHighPl,CloseToDryAd,,Steep,OtherRapid,Other,,SigNegative,Moving,SWQuad,,
WeakUp,,Down,Down,Down,,,,Dry,,PC,Cloudy,Cloudy,Weak,,StrongWest,Strong,,Weak,Marked,DecCapIncIns,Decreasing,,LittleChange,SIG,Jul2_Jul15,D,CThruK,PartInhibit,Average,LessThanAve,,N1GtLIGt_4,Stability,Average,Average,D,Stifling,Weak,,D,XNIL,XNIL,SIG,LowEvrywhere,,Dry,CloseToDryAd,MarkedUpper,,Other,SigPositive,,SWQuad,Westerly,DenvCyclone
StrongUp,Neutral,,WeakUp,,,Dry,VeryWet,VeryWet,PC,PC,PC,,,Weak,StrongWest,,Weak,Strong,,LittleChange,LittleChange,Neutral,Decreasing,SIG,May15_Jun14,I,,,MoreThanAve,MoreThanAve,ABI,,Neutral,,LessUnstable,HI,TotalInhibit,Weak,,I,XNIL,XNIL,SIG,LowMtsHighPl,ModerateOrLe,Average,Steep,MarkedUpper,Other,Other,SigNegative,QStationary,,Westerly,DenvCyclone
Down,Neutral,WeakUp,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,Cloudy,PC,,,Strong,Strong,DCVZFavor,,,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,SVR,May15_Jun14,C,CThruK,,LessThanAve,Average,CDEJ,N1GtLIGt_4,Neutral,Average,,ACEFK,PartInhibit,Weak,,C,,XNIL,,LowEvrywhere,,Dry,ModerateOrLe,StrongFront,Other,E_W_S,,,,LVorOther,
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,,PC,PC,,Weak,Other,,,Weak,,LittleChange,,Neutral,,XNIL,Jul16_Aug10,C,CThruK,Stifling,,MoreThanAve,CDEJ,,Stability,Average,,ACEFK,Stifling,Weak,,C,XNIL,XNIL,XNIL,LowAtStation,CloseToDryAd,Average,Steep,MarkedUpper,DryMMoistL,E_W_N,,Other,LV,Westerly,LongAnticyc
WeakUp,,WeakUp,Neutral,Neutral,,VeryWet,VeryWet,VeryWet,,PC,PC,,Weak,Strong,StrongWest,Strong,,Strong,Marked,,LittleChange,WeakPos,,XNIL,Jun15_Jul1,,,,LessThanAve,,ABI,,Instability,MoreUnstable,MoreUnstable,HI,TotalInhibit,Moderate,,,XNIL,XNIL,XNIL,,,Dry,CloseToDryAd,NoMajor,DryMMoistL,,SigNegative,,SWQuad,Westerly,DenvCyclone
StrongUp,Neutral,StrongUp,WeakUp,WeakUp,Neutral,Neutral,Wet,VeryWet,Clear,Cloudy,,Clear,,,DCVZFavor,,,,,LittleChange,LittleChange,WeakPos,LittleChange,XNIL,Jun15_Jul1,G,CThruK,Stifling,MoreThanAve,MoreThanAve,G,N5GtLIGt_8,Neutral,,Average,GJ,PartInhibit,Weak,,,XNIL,XNIL,XNIL,LowAtStation,CloseToDryAd,,Steep,,Other,,PosToNeg,,NWQuad,LVorOther,LongAnticyc
StrongUp,Neutral,Neutral,WeakUp,,Dry,Neutral,,,Cloudy,PC,,Cloudy,Strong,,StrongWest,Strong,,Strong,Marked,DecCapIncIns,Decreasing,,Increasing,SVR,,G,CThruK,Stifling,Average,LessThanAve,G,,Neutral,MoreUnstable,MoreUnstable,GJ,Stifling,,,G,SIG,,,LowAtStation,CloseToDryAd,Dry,,OtherRapid,MoistMDryL,,SigNegative,,AllElse,Westerly,WidespdDnsl
Neutral,,Down,Neutral,Neutral,Dry,Dry,Dry,,PC,,Clear,,,,StrongWest,Strong,Weak,Weak,Some,IncCapDecIns,Increasing,,,,,F,CThruK,PartInhibit,Average,MoreThanAve,F,,Instability,MoreUnstable,MoreUnstable,ACEFK,,Weak,Moderate,F,XNIL,XNIL,,HighEvrywher,Steep,VeryMoist,ModerateOrLe,NoMajor,,,SigPositive,,,,LV
Down,StronUp,,Neutral,Neutral,Dry,Neutral,VeryWet,Wet,Clear,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Weak,Weak,Weak,Marked,,LittleChange,StrongPos,Increasing,SVR,May15_Jun14,I,CThruK,,LessThanAve,LessThanAve,,N1GtLIGt_4,Instability,Average,,HI,,Weak,Slight,I,,XNIL,,LowSHighN,,VeryMoist,ModerateOrLe,MarkedUpper,DryMMoistL,E_W_N,SigNegative,Moving,,Westerly,E_NE
Neutral,StronUp,,WeakUp,WeakUp,,Neutral,Wet,Neutral,PC,PC,PC,PC,Weak,Weak,DCVZFavor,,Weak,Strong,,LittleChange,LittleChange,,,XNIL,Jul16_Aug10,D,,PartInhibit,LessThanAve,LessThanAve,,N5GtLIGt_8,Instability,MoreUnstable,Average,D,Stifling,,,D,XNIL,XNIL,XNIL,,Stable,Average,Steep,OtherRapid,DryMMoistL,,,,AllElse,LVorOther,SEQuad
,Down,,Neutral,Neutral,Wet,Neutral,Wet,Wet,,Clear,Clear,Clear,Weak,Strong,Other,,,,,DecCapIncIns,Decreasing,Neutral,,SIG,Aug20_Sep15,B,AB,PartInhibit,Average,,ABI,LILt_8,Neutral,MoreUnstable,MoreUnstable,B,,Weak,Slight,,XNIL,XNIL,SIG,LowMtsHighPl,,VeryMoist,Steep,OtherRapid,Other,,PosToNeg,QStationary,AllElse,LVorOther,E_NE
Down,StronUp,Neutral,,Neutral,Wet,VeryWet,VeryWet,VeryWet,Clear,Clear,,,Weak,Strong,DCVZFavor,Weak,,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SVR,Aug20_Sep15,,,Stifling,Average,MoreThanAve,,LIGt0,Instability,MoreUnstable,MoreUnstable,,,,Moderate,D,XNIL,XNIL,,LowAtStation,Steep,Dry,Steep,StrongFront,Other,DryLine,SigNegative,,AllElse,,DenvCyclone
,Neutral,StrongUp,,StrongUp,Wet,Dry,Wet,VeryWet,PC,PC,PC,Cloudy,Weak,Strong,StrongWest,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Negative,,XNIL,Aug20_Sep15,,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,,LessUnstable,,D,PartInhibit,,Moderate,D,,XNIL,XNIL,,CloseToDryAd,,CloseToDryAd,,MoistMDryL,DryLine,,Other,AllElse,Westerly,SEQuad
Down,Neutral,Down,Down,Down,Neutral,,VeryWet,Wet,PC,,PC,,Strong,,Westerly,Strong,Weak,,Some,IncCapDecIns,Increasing,StrongPos,Increasing,,Aug20_Sep15,K,CThruK,PartInhibit,,MoreThanAve,K,N1GtLIGt_4,Stability,Average,,ACEFK,Stifling,,Moderate,K,,SVR,SVR,,,Average,,MarkedUpper,,,SigPositive,Moving,AllElse,LVorOther,LongAnticyc
,,Down,Neutral,,Wet,,VeryWet,,PC,Clear,Cloudy,Cloudy,Strong,Strong,Westerly,Strong,Weak,,Some,,,,Increasing,,May15_Jun14,I,CThruK,,Average,MoreThanAve,ABI,N5GtLIGt_8,Stability,,,,,,Moderate,I,SVR,SVR,SVR,LowSHighN,ModerateOrLe,VeryMoist,CloseToDryAd,OtherRapid,DryMMoistL,,,QStationary,AllElse,LVorOther,LV
StrongUp,Neutral,,WeakUp,,Neutral,Neutral,Neutral,Wet,PC,PC,,Cloudy,,,StrongWest,,,,,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Jun15_Jul1,K,CThruK,TotalInhibit,Average,LessThanAve,K,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,,Weak,Slight,K,XNIL,XNIL,XNIL,,CloseToDryAd,Average,Steep,StrongFront,MoistMDryL,E_W_N,SigNegative,Other,AllElse,Westerly,WidespdDnsl
Down,StronUp,Down,,Down,Wet,,Neutral,Dry,,Cloudy,PC,Clear,Weak,Weak,Westerly,Weak,Weak,Weak,Some,,,,Decreasing,XNIL,,D,CThruK,Stifling,MoreThanAve,,CDEJ,N1GtLIGt_4,,,LessUnstable,D,Stifling,,,,,XNIL,XNIL,HighEvrywher,CloseToDryAd,Average,Steep,OtherRapid,,E_W_S,NegToPos,Moving,NWQuad,LVorOther,E_NE
StrongUp,,,,StrongUp,,Dry,Dry,Dry,Clear,Clear,Clear,,Weak,Weak,,,,Weak,,,Decreasing,Neutral,LittleChange,XNIL,,B,AB,PartInhibit,LessThanAve,LessThanAve,,,,LessUnstable,,B,PartInhibit,Moderate,,B,,,XNIL,LowMtsHighPl,ModerateOrLe,VeryMoist,Steep,NoMajor,DryMMoistL,DenvCyclone,NegToPos,,SWQuad,LVorOther,E_NE
Neutral,StronUp,,Neutral,Neutral,VeryWet,,Wet,Wet,Clear,Cloudy,,Clear,Strong,Strong,,Weak,,,Marked,DecCapIncIns,Decreasing,Negative,Decreasing,,May15_Jun14,K,,PartInhibit,MoreThanAve,Average,,N5GtLIGt_8,,,,ACEFK,,,,K,SIG,SIG,SVR,,,Dry,CloseToDryAd,StrongFront,DryMMoistL,Other,SigPositive,Other,AllElse,Westerly,SEQuad
StrongUp,Down,,Down,Down,,,,Wet,,Clear,Clear,Clear,,Weak,Other,,,,Some,,LittleChange,WeakPos,LittleChange,,May15_Jun14,D,CThruK,,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,,,,,Strong,D,SVR,SVR,SVR,LowSHighN,Steep,VeryMoist,Steep,,Other,,SigNegative,QStationary,SWQuad,Westerly,
,WeakUp,Neutral,Neutral,Neutral,Dry,Wet,Dry,Neutral,PC,,PC,,Weak,Weak,DCVZFavor,,,Weak,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,,,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,Average,ACEFK,Stifling,Moderate,,E,,XNIL,,,Steep,,ModerateOrLe,NoMajor,MoistMDryL,,,,SWQuad,LVorOther,DenvCyclone
Neutral,,Neutral,Neutral,Neutral,Wet,,,VeryWet,Clear,,,,Strong,Strong,DCVZFavor,,,Weak,Marked,IncCapDecIns,Increasing,,Increasing,SVR,,G,,PartInhibit,Average,Average,G,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,,PartInhibit,Moderate,Slight,G,SIG,SIG,SVR,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,,SigPositive,,,Westerly,LV
Neutral,StronUp,WeakUp,Neutral,Neutral,,Neutral,Wet,VeryWet,PC,PC,,,,,,,,,,IncCapDecIns,,Neutral,,,Jul2_Jul15,J,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,Average,Average,GJ,,,Strong,,SIG,SIG,SIG,LowEvrywhere,CloseToDryAd,Average,CloseToDryAd,OtherRapid,,DryLine,,Other,LV,LVorOther,
Neutral,,WeakUp,WeakUp,,Dry,Neutral,VeryWet,VeryWet,PC,Cloudy,Cloudy,Cloudy,Strong,,DCVZFavor,Weak,,,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jul16_Aug10,,CThruK,,Average,,,N1GtLIGt_4,Stability,,Average,,,Unfavorable,,C,XNIL,,SIG,LowEvrywhere,Steep,,,NoMajor,MoistMDryL,E_W_S,NegToPos,,LV,LVorOther,
WeakUp,WeakUp,,,Neutral,,Neutral,,Neutral,Cloudy,Clear,,Cloudy,Strong,Strong,StrongWest,,,Weak,Some,LittleChange,LittleChange,Negative,Decreasing,XNIL,,,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,H,,,,LessUnstable,,,Moderate,,H,XNIL,XNIL,,,Stable,Average,,MarkedUpper,DryMMoistL,,NegToPos,,,Westerly,E_NE
WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,,Wet,VeryWet,,,,,,,,,Strong,Strong,,DecCapIncIns,,,Increasing,XNIL,Jul16_Aug10,E,CThruK,Stifling,,MoreThanAve,,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,,Slight,,,XNIL,XNIL,LowAtStation,CloseToDryAd,Dry,ModerateOrLe,NoMajor,,,LittleChange,,SWQuad,Westerly,LV
